line,label
"mushrooms, they watched the ground for any telltale bulge. They listened to",1
"Christian America, you just don’t see that much of a difference.",1
"good, some bad. For starters, culture is more malleable than biology. This",1
but he did not have the technology to build a modern totalitarian state. He,1
"people ask about the meaning of life, they expect to be told a story. Homo",1
Yet it is precisely their genius for interpretation that puts religious leaders,1
"5 See, for example, Pankaj Mishra, Age of Anger: A History of the Present",0
faced problems and opportunities that were far beyond the scope of local,1
"On 7 December 2017 a critical milestone was reached, not when a",1
of individual voters. Thus when Britain needed to decide whether it should,1
"http://www.lettertobaghdadi.com/, accessed 8 January 2018.",0
"Be Programmed to Make Fair Lending Decisions?’, American Banker, 27",0
and might even be an active citizen of the twenty-second century. What,1
"why can’t humans abandon all myths and fictions, and organise themselves",1
"imitates the letter daled, etc.) Abraham taught these postures to the son of",1
Brain research is progressing in leaps and bounds thanks to the help of,1
Since the corporations and entrepreneurs who lead the technological,1
"consciousness ix; AI and 36, 68–72, 122; intelligence and 68–70, 245–6;",0
"then no, humans have no free will.",1
"disadvantaged groups. The global elite commands the conversation, so it is",1
Yet how can anyone do that? How can anyone understand the web of,1
The sordid episode hardly harmed Mashhad’s reputation as ‘Iran’s spiritual,1
"Hagar Sheizaf, ‘Targeted Prevention: Exposing the New System for",0
"this vision, Facebook might have to change its entire business model. You",1
doubtless be thrilled by the opportunity to finally make laws that are always,1
"situations than any of the alternatives. Therefore, when examining the new",1
can know exactly who you are.,1
"music, AI and 25–8",0
"India, Turkey or China. When modern schools came along, teaching every",1
Low,0
Bible commands Jews to exterminate certain people such as the Amalekites,1
"So if humans are needed neither as producers nor as consumers, what",1
"the motherland and its historical mission, romantic myths about love and",1
"http://www.p21.org/our-work/4cs-research-series, accessed 12 January",0
"committed to ‘cultural suicide’. Therefore, the debate about immigration",1
"all local traditions, and turning humanity into homogeneous grey goo. Nor",1
"blame it on the neglect of rites, like a sergeant major who blames military",1
"Sutta, a key Buddhist text, explains that when a human meditates, he or she",1
And we must again emphasise that despite the enormous impact of,1
"history. If art is about something deeper than human emotions, and should",1
"up a national myth with flags, icons and parades, so my inner propaganda",1
prosperity in countries such as China and Brazil allows hundreds of,1
1,1
"of 2018, the only mind I can access directly is my own. If I want to know",1
"moment, whatever it may be. When the breath comes in, you are just aware",1
"beauty is indeed in the ears of the listener, and if the customer is always",1
were hitherto uniquely human skills. It also enjoys uniquely non-human,1
"therapy on the sacred day of Ashura. She was observed by some Shiites,",1
gender identity? Sex is a characteristic of organic multicellular beings.,1
"strongmen 5, 165",0
biochemical processes shaping my desires and choices. For all practical,1
probably be a huge improvement over the average human soldier. Yet if the,1
gains of the last decades and bring us back to the brink of nuclear,1
nation. I can be a loyal Italian with special obligations towards the Italian,1
"political agenda. Thus during the 2016 US presidential race, the main",1
"44:5 (2014), 421–9.",0
England and the Indian Pala Empire was far greater than the difference,1
they certainly don’t like to feel stupid. Don’t be so sure that you can,1
"centaurs (human-AI teams) 29, 30",0
and North Koreans have exactly the same view of physics as the Israelis,1
"what it was about the teachings of Marx that paved the way to the Gulag,",1
"Of course, not all monotheist rulers were as intolerant as Theodosius,",1
*,0
"8 Zuckerberg, ‘Building Global Community’, op. cit.",0
in our minds and hijacking the private imagination of millions of,1
stormed the Bastille in 1789 and brought down the despotic regime of Louis,1
"different nations. Some countries, most notably Russia, might actually",1
The Trump moment is far more nihilistic.,1
"Chris Walker and Morgan Hartley, ‘The Culture Shock of India’s Call",0
"suffering in the world. Without the guidance of scientific studies, our",1
Life is not a story,0
"Perspective’, Perspectives on Psychological Science 6:6 (2011), 537–59;",0
"Jerusalem, Mecca, Varanasi and Bodh Gaya are sacred places, but only",1
and most viewers might well have missed both its neurological meaning,1
"world horizontally by erasing national borders, but it will simultaneously",1
vote on which runway the pilot should land.’3,1
"News.com.au, 16 May 2016.",0
"289, 291, 294, 296, 308; Orthodox 13, 15, 137, 138, 183, 237, 282, 308",0
The missing link between the cosmic mystery and the worldly lawgiver is,1
Can we accuse the corporation of ‘stealing a river’? And what about me,1
"disappointment it was! There were about thirty people there, and everyone",1
together under the generic term ‘meditation’. Today this term is often,1
"definition of the immigration deal, the ultimate question is whether the deal",1
"world, and avoid falling victim to propaganda and",1
"and 14–15; nuclear weapons and 112–15, 121–2, 123, 124; origins of",0
of humankind. Terrorism is the weapon of a marginal and weak segment of,1
"motivations and powers of digital dictatorships in 2084, but it is very",1
first years of the twenty-first century people expected that the egalitarian,1
"traffic jams, petty squabbles and tense silences becomes a collection of",1
human life will cease to be a drama of decision-making. Democratic,1
"to run the world, and focus on their own affairs for a change?",1
"be conducted, but they will be very different from the terror and counter-",1
may only be performed by a special caste of hereditary priests. Even,1
"of the specifics, but change itself is the only certainty.",1
"and since I had no interest in hearing yet another mythology, I declined to",1
"attitudes it contains). Confucius, Laozi, Buddha and Mahavira established",1
"communism and liberalism. But it was also due to the Industrial Revolution,",1
"economic and political equality, secular people are fundamentally",1
"Pro-immigrationists tend to demand a speedy acceptance, whereas anti-",1
"advertisement aired in 1964, two years after the Cuban Missile Crisis,",1
a mark of illiberal regimes that they make free speech more difficult even,1
"14 Tyler Cowen, Average is Over: Powering America Beyond the Age of the",0
rebuked the Chinese government that its refusal to liberalise Chinese,1
type of feelings and behaviours they inspire. If visiting a temple makes,1
"(economics) and 128, 130–3; post-truth and 233–7, 239, 241; science and",0
"is understandable. Since Facebook’s business is social networking, it is",1
"cannot absorb a few million impoverished refugees, what chances do",1
"gazing at Juliet leaning her cheek upon her hand, Romeo exclaims ‘O, that I",1
"12 Charles Allen, Ashoka: The Search for India’s Lost Emperor (London:",0
"country is the stuff of Western nightmares, following Tel el-Kebir the",1
denied that Tibet ever existed as an independent country. British settlement,1
enemy.,1
"biological castes, the key question is: who owns the data? Does the data",1
"qualifications, the boss prefers to give the promotion to a Coldian",1
"everybody. I am very aware that the quirks of my genes, neurons, personal",1
explaining to them why they must provide justice and in particular defend,1
"establish its emotional goal. If you just fought with your boyfriend, should",1
behalf and without my knowledge? It doesn’t matter if you judge actions by,1
"Unfortunately, this too very easily turns into a heroic epic. Even as you",1
"10 Sergio Catignani, Israeli Counter-Insurgency and the Intifadas:",0
"Berko, Anat 233",0
"Taiwan 100, 102, 104, 135",0
"them to attack and kill Jews. So by saving the Gentile, you might",0
the Warmland firm goes global and opens branches in many different,1
"2 Tim Wu, The Attention Merchants (New York: Alfred A. Knopf, 2016).",0
gained legitimacy by protecting the Buddhist faith. The kings endowed,1
survival of liberty in our land increasingly depends on the success of,0
"1 Aldous Huxley, Brave New World (London: Vintage, 2007), ch. 17.",0
October 2017.,0
‘Not to mention the right to grow old and ugly and impotent; the,1
knows how to perform the rain dance and end the drought. A priest is,1
contributed monotheism to the world is that this is hardly something to be,1
order to survive and flourish as an African American man. The Chinese,1
"has a definitive beginning, a not-too-long middle, and a once-and-for-all",1
"B. Tauris, 2012), 100.",0
they might be able to buy life itself. If new treatments for extending life and,1
the poor and crush the needy’ (Amos 4:1).,1
Disney has built its empire by retelling one myth over and over. In,1
"world. Unfortunately, for other people religious belief actually stokes and",1
"artificially fertilising the fields with plenty of phosphorus, but the high-",1
"choice – either you are Muslim, or you are not. And if you are Muslim, you",1
"freedom, courage and responsibility. It forms the foundation of modern",1
"There is nothing wrong with blind obedience, of course, as long as the",1
seems at first sight to have been a theological conflict about the nature of,1
"burning pyre, hurling stones and abuses at the heretics being grilled there.",1
1. Disillusionment,0
"more than a thousand years, the last ancient Olympiad was held sometime",1
"that was able to restrain the dangerous river, so in the nuclear age a global",1
"(New York: Oxford University Press, 1985).",0
"relics from our past, tossed here and there by the mighty forces of modern",1
The victory of science has been so complete that our very idea of religion,1
"fight and kill them. He begins to wounder what are good and evil, who",1
choices. Inside Out brutally dismantles this myth. It adopts the latest,1
of a word. Fighting other people because you believe in the glory of an,1
"When secular people encounter such dilemmas, they do not ask ‘What does",1
the Tesla Egoist.22,1
"philosopher for the unfortunate results of his or her theories, because for the",1
"limited repertoire of colours, stripes and geometrical shapes. Nepal is the",1
"body, human: bioengineered 41, 259, 265; body farms 34; technology and",0
different styles of human relations. Since human relations are crucial to,1
"means, on the one hand, that present-day culturists might be more tolerant",1
"Confucius 15, 136, 181, 190, 260, 284–5",0
procedures.,1
"piece of land and say, ‘God wants it’. The world would be a much better",1
"about Muslims’, Scroll.in, 27 February 2018; Marella Oppenheim, ‘“It",0
"then, people had only one pension fund, called ‘children’). I am far more",1
"treatment of herbs, massages and yoga postures. Chinese physicians,",1
"of unifying 176–7; liberalism, as alternative to 11–15, 17, 112; nostalgia",0
"story, and opened their hearts and purses. However, when in addition to",1
"counterproductive. The pill may make us very alert and focused, but at the",1
19. EDUCATION,0
"global level. On the other hand, nationalism and religion still divide our",1
"information (which will be both the most important asset in the economy,",1
"86; Alberto Chiesa, Raffaella Calati and Alessandro Serretti, ‘Does",0
harmful. They could still be beautiful and inspiring.,1
box – human society with its myriad fictions. When you escape the matrix,1
Soviet school could do without an icon of Papa Stalin holding little Gelya.,1
"Germans, for example. In less than a hundred years the Germans organised",1
"World of Politics, Turns 50’, CNN, 8 September 2014.",0
who are allowed into Sweden should feel extremely grateful for whatever,1
people somehow manage not to see beyond it.,1
and carried their commerce. But it was an unpredictable ally. Too little rain,1
"important to you, make the effort to read the relevant scientific literature.",1
"its minutest details, while keeping you blind to anything that falls outside its",1
This is already happening in the field of medicine. The most important,1
delegations of the Korean kingdom of Koryo or of the Vietnamese kingdom,1
with cats.,1
seeming competition between nations actually represents an astonishing,1
important to communicate the latest scientific theories to the general public,1
disruptions are so alarming that even if the probability of systemic mass,1
A primeval hunter-gatherer knew very well where her lunch came from (she,1
"Haaretz,",0
chief instrument they are playing on: the human biochemical system.,1
the stake.,1
Reverend McIlvenna and the other men of God who joined him were well,1
photos to straight dating sites.,0
"defence of their positions, the real source of their difference will be in",1
"a death sentence. The only thing that united European, Chinese, African and",1
An atom bomb is such an obvious and immediate threat that nobody can,1
work and 19–43 see also artificial intelligence (AI) and under individual,0
"many decades as a clueless fossil. To stay relevant – not just economically,",1
"oceans, with a devastating impact on marine life. A farmer growing corn in",1
www.euro.who.int/en/health-topics/noncommunicable-,0
"well join a wandering circus, go to Broadway to sing in a musical, or move",1
"machines competed with humans mainly in raw physical abilities, while",1
"(London, New York: Routledge, 2013), 142, 180.",0
above all from a failure of the imagination. Nationalists think in terms of,1
"and Practice 77 (2015), 167–81; Jean-François Bonnefon, Azim Shariff",0
death. If you can really observe yourself for the duration of a single breath –,1
"or weak religious feelings? Again, a person may decide to go to church",1
in which case a Warmland firm operating in Warmland has a good reason to,1
Dealing,0
"immigration policy it wants, screening immigrants not just for their criminal",1
"the terrorists, and to remind ourselves of the true dimensions of this threat.",1
Massacre: A Military Crime of Obedience’ in Jodi O’Brien and David M.,0
"Such conventions, however, are not clearly distinct from fiction. The",1
"do that, a slightly different alchemy of sacrifice begins to work its magic on",1
"– liberal democracies, communist dictatorships and fascist regimes – and it",1
revolution thanks to bioengineering and direct brain–computer interfaces.,1
"When people design Web pages, they often cater to the taste of the Google",1
"anybody can join the debate about the future of humanity, but it is so hard",1
"14 Henry Grabar, ‘Navigation Apps Are Killing Our Sense of Direction.",0
"make of Sparta and Julius Caesar, of the Crusaders and the conquistadores,",1
attention to what we smell and taste. Instead we are absorbed in our,1
"world, and the disempowerment of women. A Christian might take offence",1
"Yemen 173, 195",0
it remarkably different things over the centuries. Human groups are defined,1
"average.32 Sooner or later, the state will not be able to support so many",1
"In the modern West, the Confucian obsession with rituals has often been",1
In the late twentieth century democracies usually outperformed,1
"fantasies, are grounded in contemporary global culture far more than in",1
and Siberian villagers.,1
actors; everything that happens to him follows a well-crafted script; and,1
"Great Barrier Reef, Australian 116",0
"Muhammad in the city of Medina 1,400 years ago, while fundamentalist",1
immigrants whose grandparents came to France in the 1970s?,1
mismatch prevents the political system from effectively countering our,1
"In recent years Facebook has had astonishing success, and it currently has",1
"breath coming in and out of your nostrils, your mind could usually do it for",1
algorithms than if you respect individual privacy and have in your database,1
A ruthless dictator armed with such killer robots will never have to fear,1
"place could engineer some technological solution? For example, might",1
cropped up in the lives of small hunter-gatherer bands. If I went hunting,1
This might imply that the present crisis of faith is less severe than its,1
getting help from computers. One of the ways to catch cheats is to monitor,1
is to connect us with our emotions or to inspire in us some new feeling.,1
shared fictions.,1
"world is becoming ever more complex, and people fail to realise just how",1
"quibble even about that, since the first clear evidence for monotheism",1
"complicit in at least some such biases, and we just don’t have the time and",1
"therefore, that its historical role was limited.",1
something that many charities have understood for a long time. In one,1
"her, and decides not to hire her. If we allow a computer to evaluate job",1
but above all socially – you will need the ability to constantly learn and to,1
"future automation, because machine learning and robotics will continue to",1
"pleasant, I react with cravings for more. Even when we think we react to",1
"months, we helped 50 per cent more people join meaningful communities.’",1
"without any command from you, just as different winds blow from this or",1
"Hence if you really want to understand yourself, you should not identify",1
"of an elephant’s tail and concludes that an elephant is a kind of brush. Yes,",1
and used to justify burgeoning autocracies? Or should I censor myself? It is,1
"affection, desires that all should be well learned in the good doctrines",1
our brains and bodies work suggest that our feelings are not some uniquely,1
humanity’s agenda. And we certainly shouldn’t use the theoretical threat of,1
"Zuckerberg, Mark 80, 81, 85–6, 87, 88, 89–90, 93",0
Hence it would be madness to block automation in fields such as,1
"biotechnology xii, xiv, 1, 6, 7, 8, 16, 17, 18, 21, 33–4, 41, 48, 66, 75, 80, 83,",0
"articles are so inflammatory, that in February 2018 Facebook removed his",1
"Indeed, many movies about artificial intelligence are so divorced from",1
"serves only the super-rich, and that the future will be even worse for them",1
The strength of the global political paradigm can perhaps best be,1
for itself by denying all other identities and obligations. There has been a lot,1
"2 Pankaj Mishra, From the Ruins of Empire: The Revolt Against the West",0
"Stone Age 73, 86, 182, 187, 217, 218, 233",0
"constraints. On the other hand, we might witness the complete decoupling",1
"frustrating complexity of reality. As noted earlier, secular movements have",1
"the poor from the rich. In one colourful allegory, this Egyptian peasant",1
"futility of it all. Millions upon millions of times I learn how to walk, I grow",1
That’s universal basic support avant la lettre.30,1
business people who shaped the different options in the menu. Within a,1
insults and institutional discrimination. A thirty-year-old African American,1
"2 Verity Smith (ed.), Concise Encyclopedia of Latin American Literature",0
it has become second nature for conservatives to dismiss concerns about,1
"In turn, technological disruptions might increase the danger of",1
cults. Christianity and Islam killed far more people in the name of God than,1
"song will even remind you of real incidents from your relationship, which",1
liberal story remained the dominant guide to the human past and the,1
"and liberalise their societies, their politics and their markets. It may take",1
change at a frightening rate.7 Nobody knows exactly how much carbon,1
Tales (‘The Prioress’s Tale’). The tale culminates with the hanging of the,1
scriptures and performing rituals. A small room full of Jewish men,1
"If you distort reality too much, it will indeed weaken you by making you",1
Stalinism is not an isolated example. On the other side of the political,1
"simplifies many difficult dilemmas, but also because it causes people to",1
"mind, and no feelings whatsoever. In truth, it is just a metaphor. Only in the",1
politicians become as inexorable as gravity?,1
is a bit like African and Native American tribes who unwittingly sold entire,1
American fleet at Pearl Harbor and destroy the European empires in the Far,1
along and insists that people should believe in only one story and have only,1
every year.17,1
photographs. On 29 June 1936 the official newspaper Pravda (the name,1
"periphery. Revolutionary knowledge rarely makes it to the centre, because",1
"company or a family business, but it is hardly natural for humans to be loyal",1
"‘The Theatre of Terror’, Guardian, 31 January 2015.",0
"West Bank 64–5, 224",0
"activity. As we watch, say, Tarantino’s Pulp Fiction, the algorithm may note",1
"willing to resist the aggressor, it seriously limits the available opportunities.",1
would see that as someone is presented with a suitcase full of hundred-,1
the Post-Truth Era?,1
opportunities? Would the victorious People’s Liberation Army loot the,1
"with these models, separate the wheat from the chaff, and implement the",1
https://www.hindujagruti.org/articles/31.html; ‘Shocking Secrets of the,0
"civilisation, single world xi, 5, 92, 95–109, 110, 138; ‘clash of civilisations’",0
lot of training to calm down and concentrate the mind so it can start,1
"Paulo – enjoyed better education, superior healthcare and larger incomes",1
While they are more than happy to debate the problems of liberal,1
for themselves in liberal Germany.,1
"When Germans argue over the absorption of a million Syrian refugees, can",1
particularly vulnerable to terrorism.,1
"relying on AI, bioengineering and nanotechnology might be far more self-",1
"Shiites flock yearly to the holy shrine in Karbala, established where Husayn",1
providing for people’s basic needs and protecting their social status and,1
"276, 277",0
convince your lover that you are serious – it is also a way to convince,1
"Party that political authority comes from the feelings, choices and free will",1
5. COMMUNITY,0
"heads was never trustworthy, because it always reflected state propaganda,",1
"the bomb (as suggested in Dr Strangelove), or have just forgotten about its",1
Only in the last few centuries did the source of authority shift from celestial,1
"neighbours, and re-established itself as a world power. However, the",1
"will, politics will become a mere emotional circus. As much as we should",1
"routine is an invitation for disruption, and every hierarchy an invitation for",1
"and goods. But people fought for their freedom, and step by step, liberty",1
"The caliph in Baghdad also claimed universal hegemony, and most Sunni",1
"explaining that the world rests on the back of a huge elephant, you should",1
life without being caught in an impossible effort to understand everything,1
"Huxley, Aldous: Brave New World 251–5",0
"Historians often argue that globalisation reached a first peak in 1913, then",1
The liberal story cherishes human liberty as its number one value. It argues,1
"adapt this regime to the changing conditions of the world, for example by",1
compassion. Especially in times of emergency – such as war or economic,1
"What you need,’ the Savage went on, ‘is something with tears for a",1
"(London: Penguin, 2017).",0
"No politician tells the whole truth and nothing but the truth, but some",1
"The ancient Egyptians, Canaanites and Greeks hedged their sacrifices. They",1
"black people, these groups can organise and protest against their collective",1
"world of the year 2050, it will need not only to make sense of artificial",1
super-intelligent while still having zero consciousness.,1
knows how many victims might perish in the process of adaptation.,1
"world, so did the incidence of crusades, jihads, inquisitions and religious",1
18. Science Fiction,0
20. MEANING,0
"records or professional talents, but even for things like religion. If a country",1
fears – terrorism will succeed. If we free our imagination from the,1
"It is there I stand,",1
regimes in the twentieth century – the attempt to concentrate all information,1
"Greece 13, 154–5, 181; ancient 52, 95–6, 177, 181, 182, 291",0
"Whatever you think about regulating disruptive technologies, ask yourself",1
the various policies on offer reflect a capitalist outlook on economics. The,1
of the job market altogether.15,1
great revolutions of our era and the internal lives of individuals. For,1
"state fails in its own way, by missing this or that ingredient of the dominant",1
"technology and biotechnology are still in their infancy, and it is debatable to",1
about Trolley Problems and Other Sacrificial Dilemmas in Moral,0
"7 Hamza Hendawi and Qassim Abdul-Zahra, ‘Isis is making up to $50",0
"and that they therefore still need roads, hospitals and sewage systems, it",1
fascism seemed for a while irresistible. Victory over this threat merely,1
"As for spending trillions of dollars on a war against the USA, how could",1
"Quarterly, July 2016.",0
therefore you must cover your hair in public and vote against gay marriage.’,1
"toolkit. By bringing people together, religious creeds make large-scale",1
"massive new useless class, leading to social and political upheavals that no",1
"disagreements are intense, humankind can rise to the",1
"wide, not because it is such a good car, but because you have paid so much",1
and a credit card. A crucial step towards uniting humankind is to appreciate,1
individual human workers by millions of individual robots and computers.,1
"time in history, infectious diseases kill fewer people than old age, famine",1
"Weimar Republic, the Third Reich, the German Democratic Republic (aka",1
"robot gains consciousness. Once that happens, either the human hero falls in",1
imagine: a total surveillance regime that follows not just all our external,1
personal story I don’t really make it more meaningful. I just make it longer.,1
killing the two kids. Customers will then be able to buy the car that best fits,1
and over.’8 Can any present-day fake-news peddler improve on that?,1
"the USA involved alcohol abuse, 30 per cent involved speeding, and 21 per",1
"reactions to sensations in a methodical, continuous and objective manner,",1
heavy.,1
"modernisation. Within a few decades, it became a powerful bureaucratic",1
"communism collapsed, now liberalism is in a jam. So where are we",1
obedient. We have seen too many science-fiction movies about robots,1
"it is also locked into a deadly conflict with the Palestinians, and at least",1
"How to make Christ real to his devotees? In the ceremony of Mass, the",1
"Khan, Genghis 175, 179",0
"in x, xi, xiv–xv, 1, 3–18, 44, 45, 46, 55, 141; crises faced by, periodic 9–",0
important event. On this day the schools hold ceremonies to remember the,1
"should focus on clandestine actions against the terror networks. Second, the",1
"by their emotions to murder, pillage and rape in violation of the laws of war.",1
Only in 1955 – ten years after the Holocaust – did Lincoln Cathedral,1
"For Shiite Muslims, the drama of the cosmos reached its climactic",1
and what will they do if they come to believe that their god commands them,1
"from Amazon, and print it in New York. The Zara and Prada stores on Fifth",1
"they had superior skills to everybody else, which is why they were in",1
bomb and destroy New York or London does not justify a hysterical,1
"Granted, the philosophical algorithms will never be perfect. Mistakes will",1
Ocean – could reduce its greenhouse gas emissions to zero and nevertheless,1
"Consequently, the history of the twentieth century revolved to a large",1
"a diary, nor even a grocery list. You might argue that they have a share in",1
"ancient times, so also in the twenty-first century, the human quest for",1
"18; education and 261;elections/referendums and 45–6, 210–11; equality",0
weren’t all these global stories – even communism – the product of Western,1
"you don’t focus. If you are asked about it, you know that football is a",1
About the Book,0
press and the steam engine were all invented by Gentiles.,1
Somewhere in their minds they maintained some other stories about the,1
"thoughts, memories and dreams.",1
"Unfortunately, over the past two centuries intimate communities have",1
"Catholics 108, 132, 133, 137, 213, 292, 299",0
even yoga was actually invented by the Jews.,1
"human chests heaved with pain, human eyes filled with tears.",1
"somebody, and that somebody will subsequently help somebody else, and",1
ideas and products – you will above all need to reinvent yourself again and,1
seems to know better than anyone else that military power cannot go far in,1
"more than four days of fighting, they fought for more than four long and",1
"Our Eternal Capital”’, Times of Israel, 16 May 2017; Peter Beaumont,",0
"extensive use of books, yet that doesn’t mean using books is a religious",1
‘secular people don’t believe in God’ – then Stalin was definitely secular. If,1
"Germany the Nazi propaganda machine did a much more thorough job, but",1
labour in dismal Third World sweatshops. Animal-welfare advocates remind,1
even their voters would not like to live in a country that actually copies the,1
hours discussing the Taiwan question and the Palestine question. Multiply,1
"starts wandering in memories and fantasies, you are just aware – now my",1
"dressed in white, during our school’s ceremony, and in between flag waving",1
"medieval Europe, access to church services was seen as even more",1
psychologically stunted. Whereas two men can certainly satisfy the,1
"CNN, 2 July 2017.",0
know your next-door neighbours.,1
"will not be able to compete with more clear-sighted rivals. Well, that’s just",1
"To my research assistant, Idan Sherer, for checking up on everything",0
"mind, meditation and 310–18",0
"forms of headgear, from the Sikh turban to the Muslim hijab, have been so",1
"6 Frans de Waal, Bonobo: The Forgotten Ape (Berkeley: University of",0
"A thousand years ago, in 1018, there were many things people didn’t",1
"And what about China? Alarmed by the collapse of the Soviet bloc, China",1
"219, 227, 230, 231, 236, 242, 275",0
ultra-Orthodox Jewish men never work. They dedicate their lives to,1
3,1
"they should not ‘mistreat any widow or fatherless child’ (Exodus 22:21),",1
"invested in fighting global warming, AIDS and poverty; in bringing peace",1
"control the sky, the airwaves and cyberspace. It therefore takes surprisingly",1
of agriculture could find a new job in a factory producing tractors. In 1980,1
"to Europe than in 1913, the two then drifted apart in the interwar years, only",1
relying on traditional religions to preserve a unique national identity. The,1
If AI and 3-D printers indeed take over from the Bangladeshis and,1
their own ideological commitments.,1
not be a one-off effort. The AI revolution won’t be a single watershed event,1
"Buddhism, Judaism has always been a tribal creed. It focuses on the fate of",1
"China xi, 4, 5, 8, 9, 10, 12, 13, 15, 64, 76, 100, 104, 105, 106, 107, 109,",0
"enough to reverse the trend and avoid a worldwide tragedy. For example, as",1
made an immense audiovisual effect. Nobody who saw the images of its,1
"done, would you rather the car next to you was driven by a drunk teenager,",1
"Journal of Personality and Social Psychology 27:1 (1973), 100–8.",0
The liberal story and the logic of free-market capitalism encourage,1
"take a picture, post it online, and wait for the ‘likes’. In the process they",1
"of her own skills, and an even more distorted view of what being a lawyer",1
a huge expense. There is no reason it should destroy itself as well. It offers,1
"Many biblical laws copy rules that were accepted in Mesopotamia, Egypt",1
"locusts, Egyptians may well ask Allah for help – why not? – but they will",1
the sceptical parts (‘Other people believe this is valuable’) but rather the,1
might all collapse.,1
man has thirty years’ experience of what it means to be an African,1
"ordinary voters and customers, but also presidents and CEOs. They may",1
The CRH became the seed of the gay rights movement in California.,1
"For example, Christianity has been responsible for great crimes such as",1
"a military dictatorship. When the military then embarked on war, Buddhist",1
"attacks of November 2015 killed 130 people, the Brussels bombings of",1
"nostrils. ‘Don’t do anything,’ he kept saying. ‘Don’t try to control the breath",1
"Hillel the Elder, Rabbi 190",0
So what should we be teaching? Many pedagogical experts argue that,1
"over Women-Free Billboards’, Guardian, 15 November 2011.",0
prevented nuclear war and safeguarded global peace. No doubt we need to,1
"in Berlin, Hamburg and Munich adopted new identities and found new",1
"Buy Decades More Time to Hit Climate Goals’, Quartz, 21 September",0
"bureaucracies, men would still dominate women, life expectancy would still",1
whatever serves the interests of the nation; the truth does not matter.15,1
"Vipassana meditation 310, 312, 315–16",0
scientists should consider how the scientific project lent itself so easily to,1
because you believe in the emptiness of all phenomena is truly bizarre – but,1
them.,1
use his religious knowledge and authority to wrap the scientific answer in,1
computers to outperform human psychiatrists and bodyguards in 2050.,1
"And in order to understand ourselves, a crucial step is to acknowledge",1
VINTAGE,0
The answer isn’t a story.,1
"7 Lisa Eadicicco, ‘Americans Check Their Phones 8 Billion Times a Day’,",0
concerned neighbours – often used armed force to decide the issue.,1
"level of 41; religion and 128, 129",0
The liberal story instructs me to seek freedom to express and realise,1
The ecological challenge,1
"almost exclusively on processing information: they absorb medical data,",1
"In fact, humans have always lived in the age of post-truth. Homo sapiens is",1
"In contrast, many feared that Russia might collapse entirely and lose control",1
biotech and infotech confronts us with the biggest,1
with more than a hint of racism. None of the religions or nations of today,1
periods of life. ‘Who am I?’ will be a more urgent and complicated question,1
"state relying on science, capitalism and the latest military technology to",1
"in images of far-off galaxies, in tables of statistical data, or in the writings",1
"good answer to that, and if we learn by experience to trust Google’s wisdom",1
"repudiate the blood libel, placing a plaque near Hugh’s tomb which reads:",1
religious parties prove and entrench their unwavering faith in Judaism.,1
17-Feb-16,0
"if it and it alone has sole custody of the truth. Instead, secular people",1
"the mental level we are extremely busy creating stories and identities,",1
"Humans should always retain the freedom to doubt, to check again, to hear",1
"NATO, the USA and the EU that attempted to destroy Russia by detaching",1
of terror with its own theatre of security. The most efficient answer to,1
"African Americans 67, 150, 152, 227",0
"steaks, hamburgers and sausages. But what if engineers could find a way to",1
"In one tragicomic incident in October 2017, a Palestinian labourer posted",1
credit for the global achievements of Christianity and Islam – as well as the,1
"rejection of this package, and in its attempt to establish an entirely different",1
"another person, one bad and one good. The historical complexity of the",1
Washington staircases. People care far more about their enemies than about,1
heated argument about the true essence of Islam is simply pointless. Islam,1
"project, and Jews found their place in it only when they moved from the",1
cooperate effectively.,1
on one another. Otto von Bismarck allegedly remarked (having read,1
"toppled statues, and systematically destroyed the symbols of previous",1
thanks above all to the unique human ability to create and spread fictions.,1
"chapters, we cannot investigate everything ourselves. But precisely because",1
"was not just the norm, but also the ideal. How can there be order without a",1
12,1
of crisis. Twentieth-century communism assumed that the working class,1
"19 Cowen, Average is Over, op. cit.; Tyler Cowen, ‘What are humans still",0
Title Page,0
"Largest Religious Group, but They Are Declining in Europe’, Pew",0
Czech Republic 200,0
"If the feelings of some ancient ancestor made a mistake, the genes shaping",1
"the American appetite for Middle Eastern quagmires, thereby leaving Iran",1
Jesus and Muhammad. It would be difficult to argue that the Christian,1
admonished not to call it ‘fake news’ in order not to hurt the feelings of the,1
"have had such credentials, and most respected ulama have dismissed Abu",1
delegations. Today’s International Olympic Committee spends countless,1
"Facebook xiii, 27, 77, 178, 230, 301, 302, 306; community-building and",0
"keep up with the world of 2050, you will need not merely to invent new",1
"galaxy, of your body, or of your mind – but you will never encounter",1
14,1
"Eun-Kyu Lee and Giovanni Pau, ‘Internet of Vehicles: From Intelligent",0
"try to hold on to some stable identity, job or world view, you risk being left",1
National flags display the same dreary conformity. With a single,1
is so weak that it cannot move even a single teacup. So how does a fly,1
biochemical reactions in billions of neurons somehow produce experiences,1
Denmark must embrace? As long as Europeans are bitterly divided about,1
– the USA and Iraq – got embroiled in a war that destroyed both Iraq and,1
"Telegraph, 30 June 2016; Rowena Mason and Heather Stewart, ‘Gove’s",0
draw pilgrims even centuries after the expulsion of all Jews from England.5,1
"Iraq by the French air force, and in the hope that France would be deterred",1
