line,label
"expectancy is likely to increase, you might subsequently have to spend",1
"NEA, http://www.nea.org/assets/docs/A-Guide-to-Four-Cs.pdf, accessed",0
enough to cause substantial material damage was of no consequence. If in,1
"mine canary, we are duly warned that the canary is dying. What is",1
The limitations of online relationships also undermine Zuckerberg’s,1
"86; justice and 188, 189; sacrifice and 287–9; state identity and 136, 137",0
"Second, not only our personal identities but also our collective",1
to the room a sign said: ‘Please avoid theoretical and philosophical,1
magic behind our choices and creations. They are the product of billions of,1
"Great Ukrainian Famine (1932–3) 33, 238",0
communication.,1
just because the French air force gave a few of your brothers a one-way,1
Technical problems: Christian agriculture,1
"consumers, they cannot enjoy what they buy, and their decisions are not",1
chimps.,1
"199, 200, 203, 204, 208, 212–13, 233, 234–5, 236, 253, 282, 283, 288,",0
lawgiver is that we can say extremely concrete things about Him. This is the,1
brothers.,1
"‘God’ to the unknown secrets of the cosmos, they then use this to somehow",1
have been among the most benevolent of human creations. Believing that,1
"increasingly troubled, not knowing who he is and what he should do in life.",1
foreigners. Even powerful nations such as China and Japan are not,1
to,0
"Allah 104, 128, 130, 204, 271–2, 289",0
"Perform at an Interview’, Guardian, 10 May 2014.",0
divisions are made possible only by an overarching common structure. In,1
"but how can they guide us in the era of artificial intelligence,",1
"Deep Blue (IBM’s chess program) 29, 31",0
29 For the idea that an absolute improvement in conditions might be,0
better at inventing tools than using them wisely. It is easier to manipulate a,1
IBM doctor told you? No problem. Even if you are stranded somewhere on,1
what have I got to show for all that? No wonder that Hindu and Buddhist,1
"profess abject self-effacement, but then use the name of God to lord it over",1
"In the 1964 US presidential campaign, Lyndon B. Johnson aired the",1
"South Vietnamese village of My Lai, and massacred about 400 civilians.",1
most notably Taiwan and Palestine – determining the athletes’ nationality,1
host country has nobody to blame but its own bigotry. For anti-,1
world of 2018 with longing tinged with disbelief: how could people who,1
"shouting, expressing rage, or confronting the other person – angry outbursts",1
the only thing you discover is a bigger matrix. When the peasants and,1
These three methods try to deny the true complexity of the world. The,1
accessed 27 February 2018.,0
"Kant, Immanuel 58–9, 60",0
God now serves the nation,0
"Of course, not all monotheist rulers were as intolerant as Theodosius,",1
"be conducted, but they will be very different from the terror and counter-",1
"8 Karen Dawisha, Putin’s Kleptocracy (New York: Simon & Schuster,",0
"However, we cannot allow ourselves to be complacent. It is dangerous",1
"and humankind now has at least three such enemies – nuclear war, climate",1
"DNA 49, 66, 67, 79, 98, 150, 182",0
controlled the Nile Valley and the vital Suez Canal. Other European powers,1
"It works in the commercial world, too. If you buy a second-hand Fiat for",1
"Bank. According to the socialists, my comfortable life is based on child",1
parties. Did you ever vote about the Internet? The democratic system is still,1
People might object that algorithms could never make important decisions,1
"between the supermarket aisles while texting messages, and we can buy any",1
It was extremely difficult to construct the internationalist regime that,1
"Washington Post, 10 March 1995.",0
"remote Breton villages, or even of townspeople in the heart of Paris. He had",1
"2 Keith Stanovich, Who Is Rational? Studies of Individual Differences in",0
The success or failure of terrorism thus depends on us. If we allow our,1
fulfilling it. Teachers allowed themselves to focus on shoving data while,1
"heat, temperatures rise even higher, and the ice melts even faster. Once this",1
"without caring about the damage to the regional water supply, to the",1
"Facebook xiii, 27, 77, 178, 230, 301, 302, 306; community-building and",0
"Denies Desire to Increase Stockpile’, CNN, 12 October 2017; Jim",0
"little about events in the Jurassic era, whereas Korean nationalists believe",1
people. Thus when the Dutch emerged in 1945 from five years of brutal,1
"imperceptibly replacing one card with another, the faithful quickly replace",1
Black Death 164,0
stories in addition to the official one. This became patently clear in 1945.,1
"generation lacks a comprehensive view of the cosmos, the future of life will",1
monasteries. When a former abbot died and a dispute arose about the,1
is very powerful.16 Fascists therefore believe in privileging the interests of,1
"a Warmlander firm, the manager may prefer to hire the Warmlander because",1
yourself on a dating site as ‘a twenty-five-year-old heterosexual woman,1
Most science-fiction movies really tell a very old story: the victory of,1
"continues to improve, human employees will need to repeatedly learn new",1
"When you grow up, you might not have a job",0
"occasion to execute the captive king of Pegu, his brother and his son.23",1
"consumed over the years, and how these artefacts have carved and",1
Manchuria 180,0
values that there should be growth in the essentials of all religions.,1
devoted much time and effort to correcting my mistakes and enabling me to,0
choices. Inside Out brutally dismantles this myth. It adopts the latest,1
Jewish Great Revolt (66–70 ad) 239,0
It is one thing to continue smoking despite general statistics that connect,1
"say, in a small provincial town in Mexico in 1800, it was difficult for you to",1
get under our skin. Once the tech-giants come to terms with the human,1
personal fears and hatreds.23,1
"tablets, and there you are. Anybody can be virtuous now. You can carry",1
"chessboard, and human rationality is not up to the task of really",1
admonished not to call it ‘fake news’ in order not to hurt the feelings of the,1
of routinised activities will be automated. But it will be much more difficult,1
"human chests heaved with pain, human eyes filled with tears.",1
particularly crucial decision. To be or not to be? To listen to my wife and,1
"(Cambridge: Cambridge University Press, 2007); Christopher M. Bishop,",0
"Guardian, 25 March 2017; Seth Fiegerman, ‘Twitter Is Now Losing",0
laboratories.,1
Eventually my good friend Ron Merom suggested that I try putting aside,1
tend to commit crimes because they come from dysfunctional subcultures is,1
"gain consciousness, because intelligence and consciousness are very",1
"channelling internal psychological forces, and that the whole purpose of art",1
workers and call-centre operators in Dhaka and Bangalore don’t have the,1
only about problems of people from my own tribe and country?,1
"objective conditions of the average person in 2050, it has a fair chance of",1
"Similarly, replacing fossil fuels with renewable energy sources is likely",1
"We like the idea of shaping stone knives, but we don’t like the idea of",1
Luhansk People’s Republic 232,0
colonists who violently dispossessed the natives exhibited superior moral,1
"everything else, the results may be far worse than in 1914 and 1939.",1
"up his mind to raise interest rates, lower taxes, privatise government",1
at this and retort that all these crimes resulted from a complete,1
"resurrection, or the bitter herbs and unleavened bread that Jews must eat at",1
55,0
Proposing Mechanisms of Action from a Conceptual and Neural,0
"Riley’s every move on a huge TV screen, these characters control all",1
"For example, suppose two kids chasing a ball jump right in front of a",1
on,0
"and South East Asia contained a kaleidoscope of regimes, whereas polities",1
standards – humans will still need to do that. But once we decide on an,1
"65:4 (2003), 564–70; Fadel Zeidan et al., ‘Mindfulness Meditation",0
"Conveniently enough, each country in the world has an anthem that",1
Spaceship Earth,1
This reliance on the heart might prove to be the Achilles heel of liberal,1
Stealing rivers,1
"nationalism and 120–6; regulation of 6, 22, 34–5, 61, 77–81, 123; science",0
rejecting the principles of global politics has so far gained any lasting,1
solely,0
biases. Why does one person feel ashamed of his sexuality and strives to,1
"Dreiling, Agents of Neoliberal Globalization: Corporate Networks, State",0
The state has stressed many times that it will not tolerate political,1
"The same logic is true not just of driving, but of many other situations.",1
"Even if we could constantly invent new jobs and retrain the workforce,",1
"develop loyalty to small intimate groups such as a tribe, an infantry",1
code is ruthless and cruel – the results will be catastrophic. The real,1
A much better path is the one outlined in the European Union’s,1
that now besets the greatest multicultural experiment in the world – the,1
"of doubtful ideas, and outdid even traditional religions in demanding",1
trace of guilt? You can say that the former might have stronger religious,1
"balance of power in Israeli politics, over the years they have succeeded in",1
mosquitoes to sting you. We got rid of them all centuries ago.’,1
in order to overcome these problems: give people more liberty. We need to,1
type of feelings and behaviours they inspire. If visiting a temple makes,1
the latest suicide bombings. The terrorists kill a hundred people – and cause,1
"At least in the short term, AI and robotics are unlikely to completely",1
"According to liberal mythology, if you stand long enough in that big",1
technological gambles. Humankind has a lot of justifiable concerns about,1
We are consequently left with the task of creating an updated story for,1
unlikely that they will have to restage the Battle of Bannockburn. The,1
"The problem with all such new jobs, however, is that they will probably",1
state-of-the-art technology with state-of-the-art religious indoctrination.5,1
"murder not because some ancient book forbids it, but because killing",1
"There are simply several different paths leading to high intelligence, and",1
Stone Age animals. In order to flourish we still need to ground ourselves in,1
Stalin the official line of the Soviet Communist Party said that the global,1
gradually solidified into a dogma. Many capitalists keep repeating the,1
"good about humanity, and that even after the revelation of the Quran, it was",1
people were busy fighting Hitler and Stalin. But it might become fatal in the,1
confuse the two because in humans and other mammals intelligence goes,1
"on its behalf. Once you suffer for a story, it is usually enough to convince",1
on a regular basis. It would be difficult to convince the Chinese and the,1
"Korea might do with the new technology. In the future, each North Korean",1
characteristic of this mysterious God is that we cannot say anything,1
"The world may be peppered with various types of ‘failed states’, but it",1
conducting an open-ended experiment on billions of human guinea pigs.,1
researching and developing human abilities mainly according to the,1
and consequentialist thinkers such as John Stuart Mill (who judge actions,1
"the liberal package, it has a much better record than any of its alternatives.",1
"problems such as the threat of nuclear war, nationalists invariably turned to",1
countries deal with severe droughts caused by global warming?,1
"processes and significantly extend human lifespans, will the new treatments",1
under such conditions is to acknowledge our own individual ignorance.,1
"proclaimed that this was not true, and that he wasn’t a god after all.",1
"oceans, dwindling food supplies and mass migrations to divert our attention",1
"rituals/sacrifice and 286–8, 292–5; story and meaning of 272, 273–5,",0
previous decade fills you with embarrassment rather than pride. And at,1
Will Homo sapiens kids dressed in white still recite poems in my honour,1
"took Kidogo by the hand, and led him wherever he needed to go. If Kidogo",1
"have had such credentials, and most respected ulama have dismissed Abu",1
"rigid hierarchical societies emerged, in which small elites monopolised",1
"8 Richard J. Millar et al., ‘Emission Budgets and Pathways Consistent with",0
about the conduct of individuals as well as entire societies.,1
violating it? If a third-generation immigrant walks down the street a,1
than by causing material damage. This strategy is almost always adopted by,1
a hypothetical scenario of a self-driving car about to run over several,1
"decided it, and what is the purpose of human life. The god Krishna then",1
"Modi, Narendra 114, 179",0
"and Islam already thought in global rather than local terms, and they were",1
"Big Data xii, 18, 25, 47, 48, 49, 53, 63, 64, 68, 71–2, 268",0
"moves us to tears by recounting past disasters, and ignites our fury by",1
blatant collective arrogance. Humans of all creeds would do well to take,1
"Europeans and migrants from Africa and the Middle East. Ironically, it has",1
"unlikely to agree on restricting the development of AI, and countries",1
that the world is kept in place by resting on the back of a huge elephant.,1
"Riley’s moods, decisions and actions.",1
the truth is exactly the opposite. The universe does not give me meaning. I,1
the same trick. The Brihadaranyaka Upanishad interprets the ritual,1
"of Muslims.25 If the Bosnian Serbs had had killer robots in 1995, it would",1
ecological collapse and technological disruption can only be solved on the,1
"collect real-time data on us as we actually watch movies, instead of relying",1
qualities of their code. If the code is restrained and benign – the robots will,1
"thunderbolt and Boris’s breaking point: a shocking Tory morning’,",0
"If I believe in some version of the Circle of Life story, it means that I",1
"In 1914 the elites in Washington, London and Berlin knew exactly what a",1
Inca 289,0
"What you need,’ the Savage went on, ‘is something with tears for a",1
Extremism in Early Showa Japan: Inoue Nissho and the “Blood-Pledge,0
"days of Galileo and Newton, but in all likelihood they were far more",1
"politicians have an illusion of choice, but the really important decisions",1
"‘The Theatre of Terror’, Guardian, 31 January 2015.",0
dissatisfied as before. If universal basic support is aimed at improving the,1
"supplemented by some meaningful pursuits, ranging from sports to religion.",1
"Almost every prophet, guru and shaman doubled as a healer. Thus Jesus",1
to live on. The vast majority of card-holding Nazis and even of the SS rank,1
AI not only stands poised to hack humans and outperform them in what,1
fashion a doctrine that shouldn’t be questioned. While such doctrines,1
"oppressive frauds, and he encouraged his followers to investigate for",1
"Participatory Healthcare: An Overview, with Example from eCAALYX’,",0
"Council on Religion and the Homosexual’, which in addition to the activists",1
agreements is mounting. Ostensibly democratic governments undermine the,1
"norms and values of the host country, even if that means giving up",1
possibility worth exploring. Escaping the narrow definition of self might,1
unemployment is at a historical low. Nobody can know for sure what sort of,1
Hamodia 97,0
flag of Monaco is identical to that of Indonesia. A colour-blind person could,1
existential threat of the twenty-first century: technological disruption. As,1
their own tribes.,1
Homo sapiens is just not built for satisfaction. Human happiness depends,1
more and more time online even if that meant having less time and energy,1
"of hard moral training. Now, you swallow two or three half-gramme",1
hubris. It comes from the smug feeling that I know exactly where the world,1
"questions of the past had been settled, and that the refurbished liberal",1
likely to push hard for reducing global carbon emissions as soon as,1
"human abilities of 21–2; war and 61–8, 123–4 see also war; weapons and",0
8. Religion,0
"Unfairly’, New Scientist, 29 May 2017; Claire Cain Miller, ‘When",0
FROM THE AUTHOR OF THE MILLION COPY BESTSELLER,0
that it does not like. The algorithm discriminates against you not because,1
"equality and 9, 71, 73–7 see also equality; liberalism and 3–5, 16, 44–5;",0
"consumerist world, which gives completely free rein to sex, drugs and",1
"‘In Big Data vs. Bach, Computers Might Win’, Bloomberg View, 13 May",0
"all your breaths, all your heartbeats. They are relying on Big Data and",1
lovers to bring them diamond rings? Once the lover makes such a huge,1
"unemployment 8, 18, 19, 21, 30, 32–3, 34, 37, 43 see also jobs United",0
the faces of American presidents and with slogans in English praising,1
"people rarely put their entire faith in a single story. Instead, they keep a",1
"either of these options, but it is unclear what it actually means. We have had",1
who believed – or claimed to believe – that the woman killed the dog in,1
"may think and behave in various ways, but we should celebrate this",1
ships with precision-guided missiles. We know these missiles as the,1
"by the Russians, Mickiewicz explained that the horrendous suffering of",1
overreact in a misguided way to the terrorist provocations.,1
mind constantly – it must confine itself to a few points and repeat them over,1
"solution, however, only takes us from the frying pan of individual ignorance",1
"articles are so inflammatory, that in February 2018 Facebook removed his",1
insignificant ape became the ruler of planet Earth.,1
Pro-immigrationists reply that it is the host country that fails to fulfil its,1
Soon authority might shift again – from humans to algorithms. Just as,1
"ownership of personal data 80, 86; post-truth and 233, 235, 238; US",0
"in conflict, along age-old lines of nation and tribe and race and religion’.",1
Nationalism too upholds a linear story. Thus the Zionist story begins with,1
"meditation and 309, 313; nation states and 307–8; reality and 242, 286–7,",0
substitute for the doubtful Marxist ideology they imported from the West. In,1
rather ask themselves some very tough questions. How exactly did their,1
"about You’, Telegraph, 18 August 2017; Caitlin Dewey, ‘Everything",0
passes through the dwarf village in search of an apprentice. Willow and two,1
"more general look at life in an age of bewilderment, when the old stories",1
"more difficult than ever before, because once technology enables us to",1
Consensus,0
"communities, those who fear its power should not push it back into the",1
"Siberian shamans, African witch doctors, Amerindian medicine men – every",1
"word ‘God’, I think of the God of the Islamic State, of the Crusades, of the",1
Brazilians – not to mention the Americans and the Germans – to stop eating,1
So what should we be teaching? Many pedagogical experts argue that,1
explains to Arjuna that within the great cosmic cycle each being possesses a,1
bodily sensations. If we are outraged that somebody insulted our nation or,1
Freud ridiculed the obsession people have about such matters as ‘the,1
"accumulated human experience in chess, as well as to decades of computer",1
"ability to make sense of information, to tell the difference between what is",1
"aspirants a simple test. He extends his right hand, spreads his fingers, and",1
flag ‘represents the hopes and aspirations of the people of India. It is the,1
nothing endures even from one moment to the next. So what holds together,1
this merry-go-round rather than to perpetuate it.,1
which you alone in the entire universe would appreciate.,1
justify it.,1
"drama of human creation. The universe has no meaning, and human",1
"http://www.p21.org/our-work/4cs-research-series, accessed 12 January",0
The system is structured in such a way that those who make no effort to,1
Confucian mandarins or communist ideologues – placed unity above truth.,1
Olympic Games in Rio in 1016. Forget for a moment that Rio was then a,1
"love with the robot, or the robot tries to kill all the humans, or both things",1
"Bulgaria 169, 195, 227",0
Mariacristina,0
join the inexorable march of history. Those failing to do so seemed like,1
"immediate national interests first, and reassure themselves that they can",1
support somewhere else.’2 He promised that Facebook will lead the charge,1
"Rites, The Rites of Zhou and The Book of Etiquette and Rites recorded in the",1
could – he got the girl.’,1
"Buddha/Buddhism 58, 102, 136, 183, 184, 186, 190, 196, 278, 291, 302–6,",0
if not for Warsaw and Berlin. But Putin is neither Genghis nor Stalin. He,1
"suffering: AI and xii, 49; Buddhism and 303–4; fake news and 242;",0
"United States 4, 5, 8, 11, 14–15, 24, 29, 33, 39, 40, 62, 63, 64, 65, 67, 76,",0
Ukraine and turned that country from an ally into a sworn enemy. Just as,1
‘Tracking a Trail of Historical Obliteration: ISIS Trumpets Destruction of,0
of the job market – including drivers and traffic police (when rowdy,1
"of education, propaganda and flag waving, as well as national systems of",1
"Guinea and its people. Like movie stars, humans like only those scripts that",1
"Apparently, though the crusaders fervently believed in salvation and",1
Russia during the same period.5,1
only fear was that somebody else might get there first.,1
"India 4, 10, 15, 39, 74, 76, 100, 106, 109, 113, 115, 127, 131, 181, 182, 183,",0
One of the nastiest experiments in the history of the social sciences was,1
the only day of the week when working-class people are free to travel and,1
"Take, for example, communism. As automation threatens to shake the",1
in one place – might become their decisive advantage in the twenty-first,1
"Confucius, who saw the strict observance of rites (li) as the key to social",1
"company or a family business, but it is hardly natural for humans to be loyal",1
17. Post-Truth,0
"and though some accidents are inevitable, replacing all human drivers by",1
legitimacy of the modern state is based on its promise to keep the public,1
ever dare break the unity of the bundle.,1
Australia and the USA that some heritable biological trait makes Africans,1
"spreads, people flock to watch him and record all his doings, and soon",1
"refrained from saving Gentiles, this will anger the Gentiles and cause",0
on this cool new algorithm (with everybody standing around to watch the,1
biotechnology and information technology are likely to require fresh,1
Mexican-American war (1846–48) 172,0
"creation narrative. It says that the creation occurs every moment, and I am",1
between modern Britain and modern India – but British Airways didn’t,1
can be traced back to this malaise.5,1
"classes, and just as humankind seems about to achieve global unification,",1
"saffron, white and green. The 2002 Flag Code of India proclaims that the",1
"missile countdown. Upon reaching zero, the bright flash of a nuclear",1
"Granted, due to its isolation the North Korean regime might have",1
"times previously, yet I had never bothered to observe how anger actually",1
"for lean years, and establish a countrywide system of transport and",1
"level of 41; religion and 128, 129",0
rigorous quality control tests of natural selection.,1
"allow time for readjustments. Technology is never deterministic, and the",1
"doesn’t have the necessary bone structure or discipline. Years later, both",1
the ‘Marseillaise’. So by waving a colourful flag and singing an anthem you,1
"Pearl Harbor attack (1941) 135, 161, 162",0
A small coin in a big empty jar,1
death. If you can really observe yourself for the duration of a single breath –,1
offer much. Though many traditional religions espouse universal values and,1
"radically new form, or humans will come to live in ‘digital dictatorships’.",1
"the immense powers of machine learning, the North Korean regime might",1
"technologies, let alone regulate their explosive potential. Since the 1990s",1
"When it comes to formulating such ethical guidelines, nationalism suffers",1
"specific economic and political questions.2 In the wake of the Brexit vote,",1
"are temptations to be resisted, objects of love to be fought for or",1
Technological breakthroughs can be helpful in many other fields besides,1
terrorist provocations?,1
"R. Keller, ‘A Study of the Extent and Potential Causes of Alternative",0
"corporation, the robotics corporation produces and sells robots to the",1
from the people around me and from the books I read were elaborate,1
Jewish contribution except through the mediation of Christians or Muslims.,1
"1890s or 1930s it was widely believed in countries such as Britain,",1
"owe it my entire loyalty, and that I have no significant obligations to anyone",1
The same cannot be said about the most prophetic science-fiction book of,1
"Reasoning (New York: Psychology Press, 1999).",0
Even on a united planet there will be plenty of room for the kind of,1
"who first came up with the idea for this book, and who guided me through",0
spirit? Yet if these emotions and desires are in fact no more than,1
"disputes. Indeed, they are defined by these disputes. When trying to outline",1
3. There are no essential links between consciousness and either,1
interpretations of the Quran and the Talmud.,1
"Gove, Michael 46",0
accept this arrangement as natural and even divinely ordained. Hierarchy,1
prosperity and geopolitical clout were achieved without firing a shot.,1
"from Iraq to Yemen, and have sent their Revolutionary Guards to help their",1
Michigan.,1
neural networks.,1
entire world in one grand gesture.,1
"yeshivas to the universities. Indeed, the Jewish habit of seeking the answers",1
"News Brought Real Guns’, New York Times, 5 December 2016.",0
"cooperation, mass cooperation depends on manufacturing mass identities –",1
"once the party line has been set on these issues by various historical quirks,",1
"Sometime between 1599 and 1602, William Shakespeare wrote his",1
terrorist attacks caused European voters to abandon multicultural dreams in,1
need to create any meaning. They just need to realise that there is no,1
"say, Facebook begins creating personalised art based on everything it knows",1
or cosmic oneness. Vipassana meditators are cautioned never to embark on,1
gays and lesbians are systematically persecuted and occasionally even,1
thing to prevent a grandmother from visiting her grandchildren or to prevent,1
In the fantasy film Willow – a run-of-the-mill George Lucas fairy tale –,1
"knowledge, they haven’t left behind any cultural creation – not a poem, nor",1
attention to their physical environment and to their own bodies and senses?,1
"Muhammad in the city of Medina 1,400 years ago, while fundamentalist",1
"You forever stand there in the supermarket aisle, with the power and",1
India by the Buddha. Over the centuries numerous theories and stories have,1
"‘fascists’, just as it would be wrong to depict all pro-immigrationists as",1
exploitation? How do you start a working-class revolution without a,1
won an Olympic medal.) The Indonesian flag consists of a red stripe above,1
than Europeans. The problem was in their blood. Such views enjoyed,1
"modernisation, industrialisation or privatisation, capitalist true-believers",1
"do?’ ask people, and the Buddha advises: ‘Do nothing. Absolutely nothing.’",1
"emotional buttons better than our mother, and use this uncanny ability to try",1
"much misery on millions of strangers in a far-off land, I should have no",1
me that my life is interwoven with one of the most appalling crimes in,1
"be. By allowing them in, the local culture is taking upon itself a big risk and",1
"piece of land and say, ‘God wants it’. The world would be a much better",1
"Andéol, Emilie 102",0
"so far Putin has not harboured serious plans for global conquests, success",1
been our most reliable source of knowledge for centuries. If you think that,1
"Post-Cold War Era (New York: Oxford University Press, 2016).",0
the time. What could possibly be wrong with that?,1
"In the twentieth century, the masses revolted against exploitation, and",1
"wealth. While hitherto they could buy little more than status symbols, soon",1
"little while. To really enjoy football, you have to accept the rules of the",1
"and our lust from millions of ancestors, all of whom passed the most",1
"understanding of the mind, but also to improve and even save the lives of",1
"mind, and no feelings whatsoever. In truth, it is just a metaphor. Only in the",1
"Development Strategy in Historical Perspective (London: Anthem Press,",0
yourselves! You’re all individuals! You’re all different!’ The enthusiastic,1
Spain and Italy).4 It was the bargain of the millennium.,1
‘so that must be God’s doing.’ Yet like a magician fooling an audience by,1
"First World War battles, such as the third Battle of the Aisne (250,000",1
"to appeal to some countries more than to others. China, Japan and South",1
examples of successful wars. While Genghis Khan or Julius Caesar would,1
"this question, they can hardly have a clear policy about immigration.",1
"equality, freedom and the rule of law’.3 This may easily give one the",1
"capitalism believes that the customer is always right, and liberal education",1
"something that does not change, that has an eternal essence, and that",1
blue pill and the red pill.,1
‘How,0
combustion engine is to be thanked for many of the advancements of the,1
computers to outperform human psychiatrists and bodyguards in 2050.,1
"Just as the different challenges are likely to compound one another, so",1
"Silence isn’t neuatrality; it is supporting the status quo. Of course, it is",1
16. Justice,0
promoting human well-being – as secular people do – you would not dream,1
Nobody knows what the consequences will be. Humans were always far,1
July 2016.,0
"for cancer, or building a spaceship. The liberal pantheon of heroes houses",1
"Tribes, op. cit.",0
"global surveys of life satisfaction, Israel is usually somewhere near the top,",1
"Party that political authority comes from the feelings, choices and free will",1
data analysis and cyber security. The US armed forces need thirty people to,1
"distress, it will do so come hell or high water (unless, of course, you insert",1
"an angry kick in the stomach but, having nowhere else to go, they will",1
"simultaneous use of a wide range of skills, and that involve dealing with",1
"worry about the environment later, or just leave it to people elsewhere.",1
provide some empirical evidence to support your claim.,1
"First, if you want reliable information – pay good money for it. If you get",1
"James Strachey (New York: W. W. Norton, 1961), 61.",0
"171, 172–3, 175, 176, 177–8, 180, 181, 182, 183, 184, 185, 186, 193,",0
"example, if one human doctor makes a wrong judgement, he does not kill",1
"people might even have a printer at home. Simultaneously, instead of",1
"smoke screen. Thus Russia pretends to be a democracy, and its leadership",1
"Unfortunately, as of 2018, instead of reducing greenhouse gas emissions,",1
neighbours may reach for the same goal with the help of daily pujas and the,1
to the supermarket. What do you do when you don’t know what life is all,1
"Islamist doctors and nurses believe that the body is made of cells, that",1
"A Content-Centric Network for Autonomous Driving’, SIGCOM",0
"improving artificial intelligence, it would be wise to invest a dollar and a",1
divided allegiance; you’re so conditioned that you can’t help doing,1
"Vedas, and it is our minds that give these stories power. They are no doubt",1
"human rationality. If democracy were a matter of rational decision-making,",1
"change for years, perhaps decades.",1
"vehemently about immigration, about the EU, and about the limits of",1
the Jewish religion – had a far smaller impact. Personally I like the idea of,1
"order to convince me to be loyal to ‘Israel’ and its 8 million inhabitants, the",1
"only in your imagination, but you can certainly see the tricolour and hear",1
"That particular Tiranga was 36 metres long and 24 metres wide, and was",1
most sophisticated modern institutions.,1
"and Christian thinkers railed against modern materialism, against soulless",1
as,1
"British Medics Who Went to Work for ISIS?’, Guardian, 12 July 2015.",0
"Mexico 8, 106, 151, 172, 260, 261, 266",0
"Kasparov, Garry 29, 31",0
feelings. As the Spanish Inquisition and the KGB give way to Google and,1
"260, 289",0
"Britons, Americans, Russians and numerous other groups turn towards",1
"drama. This role defines who I am, and gives meaning to all my experiences",1
"members had to settle for a bare hole in the ground. Nevertheless, ancient",1
ticket to paradise? It would be even worse if you indeed managed to deter,1
"Psychology’, Social and Personality Psychology Compass 8:9 (2014),",0
hours I get overwhelmed by emails and tweets and cute-puppy videos.,1
dance floors. If art is really about inspiring (or manipulating) human,1
"ended in November, both sides together suffered more than a million",1
"having a global community. Neither Facebook, nor nationalism nor religion",1
"manipulating a set of buttons and levers in Headquarters, while watching",1
"you devote the time and energy, you can discover that nations are elaborate",1
"Finland 38, 74",0
"In particular, AI can be better at jobs that demand intuitions about other",1
"3 Matthew Paris, Matthew Paris’ English History, trans. J. A. Gyles, vol. 3",0
"Hitler. However, changes in military technology make it difficult to repeat",1
and secular countries such as Denmark and the Czech Republic aren’t more,1
Lethal Behaviour: Embedding Ethics in a Hybrid Deliberative/Reactive,0
Since the corporations and entrepreneurs who lead the technological,1
"about my DNA, my brain and my life belong to me, to the government, to a",1
"Ireland or in North America. Similarly, Marxists should ask themselves",1
involved in jungle guerrilla warfare for several months. It did not serve any,1
kept saying it would navigate us to a road. We got stuck.’12 In several,1
What would the shareholders think about this model? (A blueprint of such,1
"new wealth created in hi-tech hubs such as Silicon Valley, while many",1
seems at first sight to have been a theological conflict about the nature of,1
entire human story. For even when pupils hear about the Roman Empire or,1
work and 19–43 see also artificial intelligence (AI) and under individual,0
gradually established their legitimacy on the explicit promise to tolerate no,1
"There is no nationalist answer. As in the case of climate change, so also",1
our desires rather than try to realise whatever fantasy pops up in our heads.,1
"may indeed be spreading in the world, but by its very nature it is not",1
generation of loyal Israeli children.,1
"red pill, he discovers that the world outside is no different from the world",1
"India, Turkey or China. When modern schools came along, teaching every",1
"countries then refuse to legalise the status of these people, saying that they",1
played. The problem is that the world is far more complicated than a,1
to lose themselves inside that beautiful collective.,1
"Ziebarth, ‘The History of Technological Anxiety and the Future of",0
blood libel modelled on the story of Hugh of Lincoln in the Canterbury,1
banks and destroyed entire villages. No tribe could solve this problem by,1
"should relate to one another, and how humans should deal with global",1
more so from ignorance and indifference. Charming English ladies financed,1
"Given that the whole of humankind now constitutes a single civilisation,",1
"tells you about the human past, and a third tells you about the human body.",1
"(Cambridge: Cambridge University Press, 2012), 110.",0
"hold our imagination captive, and use it against us. Again and again we",1
"harmonise them with a proper diet and foul-smelling potions. In India,",1
"something improper or muddled, so they end up saying either empty",1
"understands. Every day I absorb countless data bits through emails, tweets",1
distancing us from our bodies. We have been losing our ability to pay,1
"goddess at noon, and to a mixed lot of fairies and demons in the evening.",1
"of years crowns, thrones and staffs represented kingdoms and entire",1
actually deepens polarisation by framing other perspectives as foreign’.,1
"France, for example, more than 10,000 rape cases are reported to the",1
the Warmland firm goes global and opens branches in many different,1
conflicting views about the nature of the change and its imminence. Some,1
But there aren’t any wars nowadays. The greatest care is taken to,1
your organic operating system. You might have heard that we are living in,1
"Prussians, Swabians and Bavarians, who not so long ago wasted little love",1
"largely irrelevant, and they consider all history after the revelation of the",1
"several million Syrians, between 500 million Europeans, or between all the",1
"Long live my land, long live my state,",1
"trains to collide in Philadelphia, and bring down the electric grid in",1
"of values rather than by opposition to this or that religion. Indeed, many of",1
personal data – in exchange for free email services and funny cat videos. It,1
just don’t work well under different circumstances. Let’s look closely at a,1
"services, no rule of law, and staggering inequality. According to some",1
and out come all kinds of special emotions and feelings that you can have,1
halfway back into its bottle. Just as the ancient villagers of the Nile Basin,1
"Philosophy, religion and science are all running out of time. People have",1
species. Such promises resulted not just in overcoming plagues and,1
"capitalism xii, 11, 16, 35, 38, 55, 68, 76, 77, 96, 105–6, 108, 113, 130, 131,",0
"Health Organization, Global Report on Diabetes (Geneva: WHO, 2016);",0
rifle or a runaway truck. States should be even more careful not to start,1
"religion and 134, 137, 233–6",0
"species, and it will take generations before botanists reclassify them as",1
"Though the challenges are unprecedented, and though the",1
Vintage is part of the Penguin Random House group of companies whose,0
viable alternative. Certainly not a scaleable alternative that can be,1
"competing with AI, they could focus on servicing and leveraging AI. For",1
