line,label
So he wept and prayed,1
give him his Greek name) counterattacked by pointing out that the,1
220,1
"El1PHORB115 tyoo-for'-bus): Trojan, son of Panthous and Phrontis, who monally",0
as they watched the god of fire breathing hard,1
"But you, mother. if you have any power at all,",1
"closed tight for the onset, calling all their best",1
freely and gladly do your sailing for you,1
"since you are the one who lies in the arms of mighty Zeus.""",1
"If that man takes my life with his sharp bronze blade,",1
between Achaean and Trojan lines they marched.,1
"Time and again I heard your claims in father's halls,",1
"""God of the earthquake, well you know my plans,",1
"so the arrow flew from fighting Atrides' breastplate,",1
"50 with the spear Patrodus gaffedhim off his car,",1
revealed the will of the archer god Apollo.,1
Ascalaphus son of the butcher god of battles-,1
"Ajax. greatest in build, greatest in works of war",1
"And the famous crippled Smith exclaimed wannly,",0
15.639,0
"my city annihilated, laid waste before my eyes-",1
PRONOUNCING GLOSSARY,0
"Why, it's as if they had caught you in public.",1
"But I am off to a lookout point to learn the truth.""",1
Meriones back on attack-a savage swoop like a vulture-,1
"from ignominious, stark defeat ...",1
230,0
"That roused the crowd, they leaned to look and marveled.",1
How can all Achaeans be masters here in Troy?,1
"sister, both born of Cronus and Rhea, as well as husband and wife. king and",0
"that voice the god of the earthquake let loose from his lungs,",1
Down through the bracing godsent night it came,1
"grasping his terrible long sword in his massive hand,",1
my sons' wives hauled offby the Argives' bloody hands!,1
Over and over his brothers and noble mother,1
but you. you and Odysseus urge us to a banquet!,1
as Neleus' foaming mares bore Nestor clear of battle,1
He struck him right where the midriffpacks the pounding heart,1
BOOK 14:,0
117,0
BOOK 20:,0
sprinting at top speed so long as his blood runs warm,1
"before Maris stabbed-no miss! right in the shoulder,",1
Hecuba went down to a storeroom filled with scent,1
BOOK 11:,0
"and churning, whirling rims. And Hector straining",1
210,0
far from her fatherland. slaving back and forth,1
when Zeus was handing Hector his high glory-,1
3.,0
"at the giant Ajax veering into him, full face-",1
or slink back in disgrace.,1
"And you, Achilles, never hope to fight it out",1
"""Again, old man, you outfight the Argives in debateI",1
"With all the power in me I've never quit,",1
490,1
THRYON tthri'-on) or THRYOESSA (Ihri-oh-es'-a): city in Nestor's kingdom of Pylos,0
their hold Oil the tongues and imaginations of the Greeks by their superb,1
till the bracing godsent night comes down and then.,1
And soon,1
"an Aetolian spearman Trechus, Oenomaus and Helenus,",1
145-75],0
and stopped his lust for battle. Down he jumped,1
"But if you love Hector, if you hold him dear,",1
"Like him to the life, Apollo provoked Aeneas:",1
rose Menelaus. his spear's long shadow looming.,1
"Nastes strolled to battle decked in gold like a girl,",1
THE ILIAD,1
"The man who brings the ransom can take away the body,",1
"Pity the ones whose sons stand up to me in war!""",1
to spread the massing clouds or close them round once more.,1
had no crested bronze helmets to guard their heads.,1
"Iphition by Otrvmeus, 2.977.",0
and with both her hands Dione gently wiped the ichor,1
230,0
darting in for a moment. keen to rip the' boar apart,1
you can hear for yourself. It is my pleasure too.,1
Three shattering cries he loosed at full pitch,1
"he's made his own proud spirit so wild in his chest,",1
and then with trickery kept Achilles off the Trojans.,1
"siderable, and here I say my thanks to William Arrowsmith, Robert",0
350,1
480,1
621,0
"Smyma. It was also generally assumed that Homer, though he speaks",1
"SCAMANDER iska-man'-der): river-god and chief river of the Trojan plain, so",0
"rings on rings. A gifl he'll value highly.""",1
at this particular point in the poem-the choice depends on which,1
"the son of Asdeptus, that unfailing healer,",1
a son of the sacred Trojan herald Eumedes.,1
"shoulders wrapped in cloud, gripping the storm-shield,",1
"Not Antilochus, guarded now by the god of earthquakes",1
"Adamas, Asius' son, and Asius son of Hyrtacus.",1
"whose pride of cubs a deer-hunter has snatched away,",1
"we'll steer these racers straight at the Trojans now,",1
"searching for brave Machaon. Find him he did,",1
"he'll soon pay for his arrogance with his life!""",1
"and Killerman's son, the gifted cutthroat Slaughter.",1
"the one who halloos the hunt cried out at once,",1
"the son we bore together, you and I so doomed.",1
"And you, Achilles, show some human kindness too,",1
with honor-the imposition of his identity on all men and all things.,1
567,1
"bitter, merciless hatred. We are not told why they nurse this savage",1
"must harbor anger 'against me deep inside their hearts,",1
"with two-edged spears, hoisting him off their lines-",1
"HYPERESIA thi-pe-ree'-si-a): Achaean city in the kingdom of Agamemnon, 2.664.",0
He's the one they'll obey. His own son commands,1
"basic point.', , is the continuity of oral and written literature. There is",1
"Pay the Danaans back-your arrows for my tears!""",1
"Minor who hold the city of Miletus, 2.979.",0
BOOK 8:,0
they lost their grip. forgot their fighting-fury.,1
why must we have you blurting out this way,1
did he rampage now with the Trojans or the Argives?,1
"And he, he will launch his comrade Patroclus into action",1
"TECTON (tek'-tons: son of Harmon, father of the Trojan Phereclus. 5.64.",0
If we all formed up along the ships right now.,1
"through his mother Thetis and her supplication of Zeiis, brings about",1
and the strong force of fate. Listen to me.,1
"and set my eyes on my native land, my wife",1
they outclassed the tribes of women in their beauty.,1
They keep on coming now. huddling beside me.,1
"he pulled it clear, the sharp barbs broke back.",1
"dear to Zeus, the power you pray to, Calchas,",1
God of the silver bow who strides the walls of Chryse,1
"RHIGMUS (rig' -must: Trojan ally from Thrace, son of Piras, killed by Achilles,",0
and quickly swore to the distant deadly Archer,1
power to meet force with equal or superior force.,1
Some stronger wall to shield our men from disaster?,1
"Achilles blazed, charging, raging to cut him down,",1
"Hyrtacus' offspring Asius-hulking, fiery stallions",1
lay on a handsome feast-once we've avenged our shame.,1
"piled the corpses on the pyre, their hearts breaking,",1
a great work of the War-god flashed before their eyes!,1
"but give my body to friends to carry home again,",1
MANTlNEA iman-ti-nee'-aj: city in Arcadla. 2.700.,0
"and boarding his car, drove for his own main force",1
Zeus who marshals the storm cloud loves you both.,1
no hiding the fact from me: one of the gods,1
our impregnable shield for the ships and men themselves.,1
Zeus changes his mind again a few lines later (672-75).,0
and her husband Idas. strongest man of the men,1
True. and what profit for us in the long run?,1
"it seems that Zeus has piled his pack of hardships.""",1
But he could not dodge the lightning mind of Zeus-,1
fills my lungs and the spring in my knees will lift me.,1
"that you, you wouldbe safe! Never a fear of me,",1
"(2) Achaean killed by Hector, 11.351.",0
"they never stole my cattle or my horses, never",1
"later) no one in the Iliad-or, for that matter, the Odyssey-knows how",1
he told his friend to sacrificeto the gods,1
"THESPlA (thes·peye'.a): city in Boeotia, 2.588.",0
"when the king could see the man's power at last,",1
THE,0
"and punched the flat top of Tydides' right foot,",1
390,1
the will of Zeus is fulfilled: the Achaeans are penned up in their forti-,1
"and Theseus. Aegeus' boy, a match for the immortals.",1
"Wace, Alan J. B., and Stubbings, Frank. A Companion toHomer. London, 1962.",0
281,1
"the noble Anchises, but his mother's Aphrodite.",0
I roam this way since sleep won't close my eyes--,1
"the two sons of Asclepius led their units now,",1
642,0
"'tomorrow at daybreak, armed to the hilt for battle'-",1
and striking the socket just behind the point,1
THE ILIAD,1
dressed them down with 'a winging burst of scorn:,1
"""only a single son he fathered, doomed at birth,",1
n. Critical Works,0
Pnam who hurls the strong ash spear!,1
ARMS,1
FOUR,0
"~ ""P",1
"and one day let them say, 'He is a better man than his fatherl'-",1
it strikes and the great swelling waves roll on and on,1
250,0
to Achilles,0
into the tent and seeing Priam would tell Agamernnon. Achillesassumes,1
and wife of Hades. 9.557.,0
"Go now, take your meal-the sooner to bring on war.",1
spur them to fight and shield Sarpedon's body.,1
"LAERCES tlay-ur'<seezs: Myrmidon, son of Haemon (2), father of the Achaean",0
520,1
"tom the helmet off his head, the shield from his back",1
"Dear gods, don't bring to pass the grief that haunts my heart-",1
23.180,0
And once the god had made that great and massive shield,1
476,1
[257-88/,0
the heavy folds of his forehead frowning down his eyes.,1
"But both fighters will share this armor, bear it off,",1
"don't you recognize Agamemnon? The one man,",1
"Quick with another arrow,",1
barely able to gather back his strength ...,1
"ranging flank to flank, driving his fighters into battle,",1
our Argive fighters fast with chariot-teams-,1
and Zeus the father of men and gods complied at once.,1
"Now what suffering, now he's lost his father-",1
THE ILIAD,1
"PRONOUNCING GLOSS,ARY",0
"Never, never again shall I return from Hades",1
epithet that connects her with her cult at Alalcomenae in Boeotia.,0
there. where the city lies most open to assault.,1
"mixed them a strong drink with Pramnian wine,",1
staking my life on the mortal risks of war.,1
"stay here by the fast ships, rage on at the Achaeans.",1
"Too well I know that Aresleads the charge.""",1
the butt-end quivering into the air till suddenly,1
On guardI,1
"Deiphobus and Hippothous, even lordly Dius-",1
"And men who lived in Zelea under the foot of Ida,",1
they drove around it all-they never gave the gods,1
"and back they drove again, heading home to Troy.",1
Here. come closer.,1
tethered them to their stalls. piled on ambrosia,1
A crack of the lash-the team plunged to a run,1
burned them down to ash and returned to the hollow ships.,1
"Backing into his friendly ranks, he cringed from death",1
THE ILIAD,1
"lord of the far-flung kingdoms, hero Agamemnon-",1
"will of Zeus have begun to produce results. The Greeks are in retreat,",1
killed by Hector. 15.503.,0
And Deiphobus taking aim,1
"Come-see if we can arm the Achaeans for assault.""",1
But the man who attacked you? The great goddess,1
{lJ-46},0
But the famous god of earthquakes was not blind.,1
"Maior). This constellation appears to be close to the side of Orlon, named after",0
"the heart in his chest keeps pounding fresh with courage,",1
"quickly. brought on rations of honeyed, mellow wine",1
[414-41/,0
"""Why have you returned to me here, dear brother, friend?",1
"men who held Stymphalus, men who ruled Parrhasia-",1
"the Argives, desperate, had no choice, they struggled now",1
"""You there, Peteos' son, a king, dear to the gods!",1
Myrmidon fighters mourned and raised Patroclus' dirge.,1
and had just begun to please themselves with talk.,1
260,0
"and his team losing pace, no whip to lash them on ...",1
standing guard over Hector,1
40,0
and against the Fire-god rose the great deep-swirling river,1
but grating bone-he thrust at point-blank range.,1
154,1
"Achaean troops will never hold the line, I tell you,",1
"ALCMAON tatk-may'<on): Achaean, son of Thestor. killed by Sarpedon, 12.456.",0
BOOK 15:,0
All but my prize of honor ...,1
"full sacrifice to the gods to guarantee success,",1
the games for Patroclus. 23.741. and builder of the Trojan horse in the Odyssey.,0
That was his offer.,1
but failed to reach his flesh-saved by the breastplate,1
BOOK 24:,0
The language of Homer is of course a problem in itself. One thing is,1
TWENTY-TWO,0
"A beloved, honored friend-but it's been so long,",1
leaping out of its lair a hunter's speared it.,1
"values-this is the guiding theme of the poem, and it isdeveloped against",1
"Tydeus, mounded over now by the earth of Thebes.",1
"raging over Amphimachus' death, lopped the head",1
"When the South Wind showers mist on the mouruaintops,",1
and slung those two massive anvils down from your feet,1
410,1
My kin were glad to oblige and grant them their requests-,1
to Achaea's ships and the fast chariot-teams.,1
There they spent the night and took the gift of sleep.,1
"yet, as the Introduction observes, Homer makes that violence coexist",0
Let the whole Myrmidon army follow my command-,1
were built for the ages high on rugged ridged Olympus.,1
And the men like gangs of reapers slashing down,1
"And now the lord of men Agamemnon has disgraced him,",1
And with that,1
"HELlCAON ihe-li-kay' -on): Trojan. son of Antenor. husband of Laodlce, 3.148.",0
390,1
how can you fight off the Argives' fatal day?,1
"or off the mark, though in fact the man was younger.",1
"form a ring around him. How often Menelaus,",1
60,0
PRONOUN Cl NG G LOSS A RV,0
But soon as he heard the Trojans storm the wall,1
"""white-armed"" and ships are ""black,"" ""round,"" ""hollow"" or ""swift.""",1
320,1
think of the hounds and huntsmen circling round,1
hear me out. It's not so much from anger or outrage,1
till one of you drops and dies and gluts with blood,1
316,1
"Then Athena, child of Zeus whose shield is thunder,",1
True. they've labored long-they're desperate for home.,1
fIJI-S8l,1
PARTHENIVS (par-the'-ni-us): river in Paphlagonia. 2.966.,0
THE ILIAD,1
"the breastplate from his tents. He went and brought it,",1
"down to extinction, replaced by the new spirit of Athenian democracy.",1
"he warned me of what the whole realm would say,",1
but he told his men to yoke the team at once.,1
far away from the ships and tents to wind-tom Troy,1
"One more thing-take it to heart, I urge you-",1
"actors, and as is clear from Plato's dialogue Ion, the later rhapsodes who",1
as the weaver's rod to a well-sashed woman's breast,1
BOOK,1
and sporting that gear he challenged all our best.,1
351,1
"broke the Trojan line and brought his men some hope,",1
they swanned forth like wasps from a roadside nest,1
"raced, screaming death-cries, lust for battle lost",1
480,1
"curse to your father, your city and all your people.",1
pinned as Odysseus flung himself across his chest!,1
THE ILIAD,1
"THYMBRA (thim' -bra): city near Troy, on the Scamander River, 10.497.",0
It's found its home in an Argive's waiting flesh-,1
and the arrow struck him full in the right thigh,1
"his heart racing. pounding inside the fellow's ribs,",1
"Doomed to a short life, you have so little time.",1
"a prayer to Zeus. Perhaps he'll show us mercy.""",1
the Trojans riding high-the Argive wall in ruins.,1
533,1
"you must have heard the story, know it's true.",1
"in a swift maneuver Ajax wheeled them round,",1
"school ofthought about Homer that these lines, the only explicit mention",1
3,0
"PELEUS (peel'-yoos): son of Aeacus, king of the Myrmidons, father of Achilles by",0
BOOK 2:,0
as they bore Achilles' famous arms toward Troy.,1
459,1
683,0
"Patrodus son of Menoetius, Hector ablaze for glory",1
196,1
"Magnificent Paris spoke first: ""Dear brother,",1
"BRISEUS (hreyes'·yoos): father of Briseis, 1.466.",0
phrase. Not only is Homer often less formulaic. but the formulas them-,0
"God forbid they panic, skittish with fear,",1
"my pride, my glory dies . . .",1
a lethal hit that's loosed its springy limbs..,1
Just so one more glory can crown these Trojans-s-,1
"sat down on golden settles, mixing with the immortals,",1
450,1
480,1
tearing into his flesh. drillmg out through his chest-,1
"charging Diomedes already dismounted,",1
HOMER:,1
who excels them all at subtle twists and tactics-,1
"along some endless beach, and the rough sea roars.",1
checked his own racers clear of the crash of battle.,1
his young and supple strength. But glorious Hector,1
"GYRTONE (jur-toh'-nee): Thessalian city in the kingdom of Polypoetes,2.840.",0
5)0,0
"or with a bitter sarcasm, as when Patrodus mocks one of his victims,",1
and right in front of the rest he'll reach his death!,1
Labels within,1
THE ILIAD,1
to meet you face-to-face. Now kill or be killed!,1
destroying young battalions. Still the Achaeans,1
"Hephaestus against the river-god Xanthus, Hera against Artemis. The",0
"Think how Promachus sleeps at your feet now,",1
The channels of all those rivers-Apollo swung them round,1
"Menelaus shoved Adrestus back with a fist,",1
if the man comes through alive,1
flanked their attack and the Trojans had high hopes,1
I'll stand up to the man-see if he bears off glory,1
"are implicit in every situation and statement of the poem, and they are",1
"Dung stuffed his mouth, his nostrils dripped muck",1
"with orders ringing down the field: ""My comrades-",1
"Piercing the tendons, ankle to heel behind both feet,",1
and the Argives set sail for the native land they loved-,1
sleeking their long manes with smooth olive oil.,1
example. is Hera in this translation; Athene is Athena. Elsewhere we,0
270,1
"and tears away his triumph, all in a lightning flash,",1
I wish I were as surely the son of storming Zeus,1
AMPHITRYON (am·ft' ·tri-on): husband of Alcmena and supposed father of her,0
"Zeus is handing me glory, awesome glory.",1
Look-all that I promised once I am performing now:,1
at the signal all together,1
"Down he leapt from his chariot fully armed, hit the ground",1
I'd say-though the hope goes racing through your mind.,1
"with all your love amidst the blaze of battle,",1
"to his loyal, loving wife and devoted parents.",1
I were as sure of immortality. ageless all my days--,1
"There's an old tale I remember, an ancient exploit,",1
"and now he'd lie on his side, now flat on his back,",1
"if Zeus will grant us the gift, somehow, someday,",1
He seized the wand that enchants the eyes of men,1
"And his mother wailed now, standing beside Priam.",1
let fly through the lines but his sharp spear missed,1
The spirit inside you overpowered by anger!,1
as their manes went streaming back in the gusty tearing wind.,1
"Aeneas, proud Anchises' son. Up with you now,",1
"Look at Ajax now, with only a few years on me.",1
"not alone but flanked by his two aides-in-arms,",1
BOOK 13:,0
"while glorious Hector ordered skilled Cebriones,",1
"and all the men of Troy a trophy to glory over,",1
110,0
"Reckless fools! They'd never disengage from Automedon,",1
"""fountainhead"" suggests that Ocean and his wife Tethys were the parents of",0
"There he nestled, hidden deep in the needling boughs,",1
Whenever I am bent on tearing down some city,1
"But deep in his heart he knows that the effort is futile, that Tray is",1
"to climb the vaulting sky, the opposing armies met.",1
ONE,1
620,1
"ture, Emeritus, at Princeton University. He is the recipient of the 1997",0
Not even I would deny it.,1
And so Agamemnon prayed,1
that the man had prayed to her before all other gods.,1
"Back through jutting stakes and across the trench they fled,",1
"No kin, no women commit his corpse to the flames-",1
HOMER:,1
A dark glance,1
drag them off in ships to your own dear fatherland-,1
if they marked a straggler hanging back from battle:,1
"the goddess Hera lashed the team, and all on their own force",1
"of Trojan flesh, by heaven. Battalions of Trojans!",1
"And the ships pulled in from Lemnos bringing wine,",1
"asking about their sons, brothers, friends and husbands.",1
"Martin, Richard. The Language of Heroes: Speech and Performance in the Iliad.",0
"lay strewn on the ground-some dropped from hands,",1
"Perrucci, Franco. The Poetics ofDisguise: TheAutobiography oftheWork in Homer;",0
Let the earth gape and swallow him on the spot!,1
that would mean his death.,1
will knock me out and take her-I am the greatest!,1
transport it to Sarpedon's home in Lycia for due burial with tomb and,1
"difference or structural analysis. All through the poems, for example,",1
"His breastplate could not save him, the bronze he always wore,",1
"Both agreed. Both fighters sprang from their chariots,",1
And anguish seized Menelaus lord of the war cry.,1
"that fix the terms of the duel between Paris and Menelaus, but he cannot",1
"But if Priam and Priam's sons refuse to pay,",1
"sorrow and loss, can rarely command. Three thousand years have not",1
"as a king's splendor, kept and prized twice over-",1
"her with fear, 14.313.",0
440,1
"range the Argiveranks. even besides Achilles,",1
"on the front peg, and slipped the yoke-ring onto its pin,",1
600,0
"of the warrior for battle, the duels of the champions, the assembly of",1
"He sprang to his feet, calling down to cohorts,",1
THE ILIAD,1
FUNERAL GAMES FOR PATROClUS,1
"and laid them down on the earth, crowded together-",1
and they foaled him a run of six in his royal house.,1
"""0 my son, my sorrow, why did I ever bear you?",0
Don't you remember? Have you forgotten-even now?-,1
450,1
550,1
550,1
"and armor for his chest. All that he had was lost,",1
8:,0
"that day his grim destiny comes to take Achilles,",1
"""Hector-he duped me so-so many mad, blind hopes!",1
THE ILIAD,1
"What?-is this the man who mustered the oarsmen once,",1
HOMER:,1
So the illustrious son of Priam begged for life,1
"but lovely Theano nursed him with close, loving care",1
"This maniac, Hector-I cannot bear him any longer.",1
Agamemnon approves the advice and gives orders to prepare a feast.,1
"and keep the Argive armies back that long.""",1
"So they would say, fueling. comrades' courage.",1
"and Hector pleaded, appealing to both armed camps:",1
"all's been portioned out. But collect it, call it back",1
"I fight away from them the fatal day-but you,",1
"as the huge flocks on flocks of winging birds, geese or cranes",1
ABANTES (a-ban'-reez]: people of Euboea. 2.626.,0
"can't look you in the eyes, and always bent on duty.",1
"cutting him off from battle. dashing all his plans,",1
"They lifted off its hook a boxwood yoke for the mules,",1
HOMER:,1
give Atrides the lion's share of all our plunder.,1
"weak as a breathless ghost. beaten down by bronze.""",1
"ALPHEUS (aljet' -us): river in the western Peloponnese, 2.684.",0
and Phoebus did not neglect the Father's strong desires.,1
"a brother born in the same womb, or even a son ...",1
980,1
"to take my stand in the world of men-unless,",1
"But Achilles slaughtered on and on, never pausing.",1
INTRODUCTION,1
It's not your fate to.be swallowed by a river:,1
"Hera's lord whose thunder drums the sky!""",1
"THOON (Ihoh'-an): (1) Trojan, son of Phaenops (I), killed by Diomedes, 5.170.",0
"Relent, Achilles-you too!",1
"THYESTES itheye-es'-teezs: son of Pelops, brother of Atreus, 2.124.",0
he rushed the front and took Antiphates first,1
THE ILIAD,1
The lord of men spoke out from where he stood:,1
"sweep Sarpedon dear of the weapons, Phoebus my friend,",1
"ASJUS (ay'-si-usi: (I) son of Hyrtacus, commander of Trojan allies from Percote",0
"an inferno-the elms burned, the willows and tamarisks burned",1
"from HeIJas where the women are a wonder,",1
"Pallas Athena! the terrible blazing of those eyes,",1
"stocked with fish and next to the whirling Hermusl""",1
"his lightning bolts on the right, good omens blazing forth.",1
"Forbidden before this to defile its crest in dust,",1
"cadence for one's English on the other, yet joining hands. if possible,",0
"did, but now. for the Trojans who killed his friend Patroclus, there is",1
gouging his groin as the man hauled off a corpse-,1
glorious braggarts! Disgraces-have you no shame?,1
called Aegaeon by mortals. 1.478.,0
"and the men who held Plataea and lived in Glisas,",1
that the mighty god had heard his prayer so quickly.,1
each remembering those he had left behind at home.,1
508,1
"IALMENUS (i-al'-me·nus): Achaean. son of Ares and Astyoche, eo-commander",0
"No more words-he dashed toward the city,",1
"called the violent god away with: ""Ares, Ares,",1
own tent; he intends to throw it to the dogs and birds of prey. For,1
the tearing arrow split the cord straight through,1
435,1
le perandros,0
"ARISBAS (a-riz' -bas): father of the Achaean Leocritus, 17.399.",0
"of ""formula"" have boosted the inherited content of Homer's verse to",1
HOMERIC,1
"to set all this to rights, to bring him round",1
"But where are they now? I look, I can't find one.",1
180,0
"""Impossible man! Won't you listen to reason?",1
"But when Odysseus sprang up, the famed tactician",1
"bridge, England, 1985. Vol. n. Books 5-8, Kirk, 1990. Vol. III: Books",0
(16.789). But the poet does not encourage illusions about the fate of,0
HERMES ihur' -meezs: god. son of Zeus. guide and giant killer. 2. I21. See note,0
Not at all. And how much better it would have been!,1
"following Hector son of Priam blazing on nonstop,",1
440,1
"CRAPATHUS (kra'<pa-thus): island near Casus in the southeastern Aegean, 2.772.",0
So the soldiers bantered but not Odysseus.,1
the deadly spirits have not dragged away ...,1
you think you can beat the rest at tactics too.,1
"and Pvlaeus, from Larissa, 2.955.",0
Even we have gods who battle on our side.,1
BOOK 13:,0
"to grant the Argivesbreathing room in battle.""",1
"boys gathering up the cut swaths, filling their arms,",1
fleeing bands of Achaeans flung back on their ships,1
"when we share the spoils, load the holds of his ship",1
"pitched themselves at the Argives still more fiercely,",1
504,1
"the Achaeans in one of their raids, comes to the camp to ransom her.",1
"abroad to foreign shores, to a wealthy, noble host,",1
"some enraged, some in their proud, new-won glory,",1
Your own good team? Our aides will handle them-,1
And the joint of his left shoulder ached with labor.,1
the battle-team and the burnished brazen car,0
and the very robes that used to clothe his body.,1
cut down in blood by Apollo's whipping arrows!,1
and trust your life to it as you venture down,1
"strong on attack, glutton for battle as he is.",0
{4J-74j,1
recognize the animal need for food and drink. But not Achilles. He will,1
Meriones caught him quickly. running him down hard,1
and Lord?,1
"""Great marshal Atrides, lord of men Agamemnon ...",1
the valiant friend-in-arms of Peleus' son Achilles,1
"What agonies must I suffer now, now you are dead and gone?",1
and all day long till the sun went down they feasted,1
"even there in the thick of battle. Look,",1
where could he catch a glimpse of magnificent Paris?,1
"and Ajax gave his war-belt, glistening purple.",1
"his good son Panic stalking beside him, tough, fearless,",1
"men who settled Tegea, Mantinea's inviting country,",1
"Aeneas, Polydamas and the royal prince Agenor,",1
our PyIians in platoons against Arcadian spearmen,1
"and amidst their ranks he marched, ablaze with valor,",1
"till the skin's oils go dripping out as the grease sinks in,",1
"he possesses now, and all that could pour in from the world's end-",1
"overcomes him, he drags Hector's body around Patroclus' grave. But",1
[786-818/,1
And that unforeseen confrontation is what Zeus now moves to bring,1
640,1
aimed his spear at the man and flung this challenge:,1
500,0
"Machaon-I just brought him in from the fighting,",1
"Ajax nodded to Phoenix. Odysseus caught the signal,",1
160,0
"They'll give royal Hector his fill of blows,",1
defect. The point of the story is simply to provide a reason for his willingness,0
"captain of armies. I am filled with horror!""",1
"straight through the gleaming hide the heavy weapon drove,",1
"no one can match the honors dealt a king, you know,",1
626,0
Piercing loud as the trumpet's battle cry that blasts,1
alone in the dead of night when other men are sleeping?,1
"socus (soh'-kus): Trojan, son of Hippasus (1 L brother of Charops, killed by",0
"I tore the day of freedom away from all the women,",1
Then over her brows Athena placed her golden helmet,1
whipping them back and forth beneath our city walls.,1
"riding a single chariot, Menesthes and Anchialus.",1
and out for blood he charged Idomeneus now.,1
"grappled from behind, grabbing the fighter's heels,",1
90,0
180,0
the lines of fighters now-,1
"Achaeans can work to make it broad and lofty,",1
and the king himself was dead,1
they hurled rocks at the enemy coming on beneath the wall.,1
out on the plain and do your butchery there.,1
at curbing this deathless team or spurring on their fury?,1
and fighters followed dose behind like flocks,1
to select an offering for Athena. and again in Book 24 when Priam,1
"physical destruction of the body, followed by the extinction of life in it:",1
170,1
"Trojans and Argives swarming over him, out for blood.",1
"But who of his guests would greet his enemy now,",1
"who spread unbroken shrouds of mist around their shoulders,",1
273,1
straining to catch me in your fury! Have you forgotten?,1
"Panthous and Thvmoetes, Lampus and Clytius,",1
why labor through it all? You know it all so well ...,1
What I urge is this: draw back to the city now.,1
All vessels beached on the front along the shore-,1
"(1) and Lycaon (2) by Priam, 21.97.",0
"not now, consumed with desire to ransom back his son.",1
don't let this quarrel breed some towering clash,1
890,1
"from death, grim death. Aeneas the innocent!",1
(11.153-57),0
and I alone was left ...,1
"as they tossed their heads, the battalions bulked so dense.",1
reached the ships and the Hellespont's long shore.,1
"how would you feel then? You're not so young yourself,",1
"and the shaft hit MeneIaus' round shield, full center-",1
"men who held Pellene and those who circled Aeglon,",1
looking out over the uphill work and heartsick rout of war.,1
"take part in the fighting. They do so to protect human favorites or, on",1
THE ILIAD,1
"once I've caught my son in my arms and wept my fill!""",1
roundthe moon's brilliance blaze in all theirglory,1
635,0
each man praying to flee death and the grind of war.,1
Iris will fly to Achaea's bronze-armed troops,1
"so each of you remember to battle down your manl""",1
"ary tale, he will receive the gifts once offered and refused, even though",1
in full assembly rose from their seats at once,1
"Ruling over us all from Ida, god of greatness, god of glory!",1
but the white-armed goddess Hera answered not a word . . .,1
350,1
"1).14 Samos facing Thrace: the island usually known as Samothrace, not the",0
"prison of godlike unrelenting fury, reintegrated himself in society, re-",1
"to his battle-hungry troops to return to holy Tray,",1
"Hector, I urge you first of all-do as I tell you.",1
"consumed by heartsick strife, all for a young girl?",1
shriek with Ares' fury when massive armies clash.,1
"of the Judgment of Paris in the Iliad, have been suspected as a later",1
"as one generation comes to life, another dies away.",1
"..Aeneas, captain. counselor, how we need you now!",1
his dearest friend-in-arms on earth lay dead.,1
"The cars shot on, now jouncing along the earth that rears us all,",1
"venting my rage on them for your destruction!""",1
ICARIAN SEA (eye-kair'·i·an): sea olf the coast of Asia Minor. 2.168.,0
"sweeping in with his lance, enraged for his brother,",1
And now the Trojans collected high on the crest of Troy.,1
NOTES ON THE TRANSLATION,0
You'd think him a sullen fellow or just plain fool.,1
But Zeus's daughter Athena spurred the Argiveson-,1
HOMER:,1
"her compatriots, like all Europe, were subjected to force and turned into",1
"""0 my child, wipe these worries from your mind.",1
How on earth can a man rage on forever?,1
in the ranks of men ... or was it all a dream?,1
Now you lack the daring to save him from the dogs.,1
lalY5US,1
BOOK,1
"and never drive this shameful destruction from the Argives,",1
Raze them-whenever they stir the hatred in your heart.,1
"the helmet he will wear. fire-new and forged by Hephaestus, flashes",0
"Three times Tydides was tempted, heart and soul.",1
"one with a spear-thrust, one chopped down with a blade.",1
430,1
As a burly farmhand wielding a whetted ax.,1
"By skill, too, the captain holds his ship on course,",1
190,0
"""Ajax-Ajax! Chiefs of the Argivesarmed in bronze.",0
"But packed in a mass the Trojans came on pounding,",1
their long lances stuck in the ground beside them.,1
a word; the mating of male and female is Aphrodite's very existence;,1
"No, poor soldier. Now your father and noble mother",1
"Chalcodon's son, lord of the brave-hearted Abantes,",1
far downfield till they reached his team of racers,1
"""Generous marshal Atrides, lord of men Agamemnon!",1
but he could not kill the ones he rushed in force-,1
"But this, now, is the twentieth year for me",1
559,1
"names .that they found in the texts of Virgil and Ovid, whose poems",1
aut once he repels the roaring onslaught from the ships,1
190,0
"calling out to the ghost of stricken. gaunt Patroclus,",0
So Hector vowed-with an oath he swore in vain,1
"ERYMAS (er'-j-mas): (1) Trojan killed by Idomeneus, 16.407. (2) Trojan killed",0
50,0
and cheered them on with urgings flying fast:,1
"but I intend that we will part in peace, at last,",1
"and Pheres' grandson drove them-swift as birds,",1
waves of Trojan soldiers and Hector led them in.,1
a man might be an oral poet in his younger years and a written poet,1
That was nothing to how I hunger for you now-,1
and his whole arm's power poured in a wasted shot-,1
"But the only thing YOU'll win at my hands here,",1
".all menace, madly shaking his whetted javelin",1
biting. attacking. crazed for sweet human blood.,1
Well. go to him yourself-you hover beside him!,1
"so close Odysseus sprinted, hot on Ajax' heels,",1
material of the books had changed: parchment with its longer life had,1
